"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"CHC",12,14.1,0.313,0.156,0,0.324,0.571,0.441,0.235,0.324,0,83.5,1.47,5.65,2.5,3.77,3.8,0.3,0.293,0.703,0.117,0.417,0.088,0.353,2023-04-04,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-05&enddate=2023-04-03"
"SFG",10,13.1,0.186,0.119,1.35,0.282,0.64,0.488,0.171,0.341,0.143,87.3,1.5,6.08,5.08,4.86,4.59,-0.1,0.264,0.559,0.09,0.411,0.098,0.439,2023-04-04,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-05&enddate=2023-04-03"
"COL",12,17,0.237,0.092,1.06,0.333,0.56,0.388,0.245,0.367,0.111,86.5,1.47,6.88,4.02,4.24,3.76,0.1,0.282,0.645,0.099,0.475,0.1,0.36,2023-04-04,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-05&enddate=2023-04-03"
"CHW",19,16.1,0.179,0.179,1.65,0.38,0.651,0.453,0.245,0.302,0.188,90.1,2.27,8.82,6.69,5.92,5.65,-0.4,0.305,0.536,0.122,0.374,0.094,0.434,2023-04-04,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-05&enddate=2023-04-03"
"PHI",17,14.1,0.175,0.188,2.51,0.391,0.525,0.38,0.22,0.4,0.2,90.2,2.58,11.3,8.22,6.9,5.95,-0.4,0.255,0.538,0.109,0.365,0.16,0.38,2023-04-04,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-05&enddate=2023-04-03"
"TEX",13,21.2,0.213,0.075,0,0.196,0.889,0.429,0.107,0.464,0,88.5,0.78,0.83,2.6,4.58,3.87,0.4,0.333,0.588,0.106,0.394,0.054,0.393,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"ATL",18,19.2,0.211,0.079,0.92,0.212,0.988,0.519,0.13,0.352,0.105,89.6,0.97,1.37,3.81,4.08,3.75,0.2,0.355,0.645,0.129,0.36,0.037,0.407,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"MIN",15,17.2,0.266,0.078,0.51,0.244,0.89,0.524,0.143,0.333,0.071,91.5,0.91,1.53,2.86,3.43,3.13,0.3,0.297,0.625,0.124,0.448,0.071,0.452,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"NYY",17,21,0.297,0.055,0,0.345,0.857,0.564,0.218,0.218,0,86.6,1.14,1.71,1.91,2.86,2.37,0.5,0.357,0.582,0.153,0.421,0,0.273,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"MIL",14,15.2,0.123,0.092,0.57,0.224,0.909,0.5,0.22,0.28,0.071,84.3,1.15,1.72,4.35,4.99,4.85,0.1,0.268,0.569,0.062,0.365,0.04,0.32,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"TBR",16,19,0.154,0.064,0.95,0.228,0.885,0.458,0.169,0.373,0.091,84.6,1.05,1.89,4.41,4.95,4.35,-0.1,0.338,0.603,0.116,0.433,0.068,0.305,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"PIT",18,18.1,0.263,0.105,0.49,0.277,0.874,0.383,0.255,0.362,0.059,85.4,1.2,1.96,3.04,3.86,3.63,0.7,0.341,0.566,0.121,0.416,0.021,0.313,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"CLE",23,26.1,0.32,0.087,1.03,0.211,0.769,0.328,0.138,0.534,0.097,87.1,0.91,2.73,3.31,3.78,2.9,0.3,0.348,0.602,0.124,0.45,0.117,0.25,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"LAD",18,19,0.173,0.04,0.47,0.268,0.765,0.446,0.089,0.464,0.038,89,1,2.84,3.31,4.88,3.96,0.2,0.325,0.587,0.131,0.43,0.07,0.351,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"TOR",19,18.2,0.231,0.103,0.48,0.306,0.813,0.469,0.245,0.286,0.071,92.2,1.29,2.89,3.58,4.12,3.83,0.1,0.29,0.615,0.14,0.339,0.04,0.46,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"SEA",22,24.2,0.171,0.126,0.73,0.276,0.731,0.5,0.141,0.359,0.071,88.2,1.5,2.92,4.42,5.24,4.89,0.1,0.296,0.523,0.131,0.443,0.038,0.41,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"OAK",17,23.1,0.178,0.109,0.39,0.243,0.629,0.443,0.157,0.4,0.036,87.4,1.24,3.09,3.76,5.18,4.66,0.2,0.324,0.525,0.097,0.366,0.028,0.352,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"LAA",12,17,0.242,0.061,1.06,0.279,0.802,0.378,0.2,0.422,0.105,88.3,1.06,3.18,3.73,4.04,3.37,0.2,0.283,0.576,0.098,0.431,0.067,0.378,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"BOS",20,24.2,0.204,0.097,0,0.324,0.735,0.457,0.186,0.357,0,90,1.34,3.28,2.84,4.51,4.14,0.3,0.329,0.583,0.086,0.43,0.028,0.479,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"BAL",20,23,0.222,0.061,0.78,0.231,0.62,0.348,0.212,0.439,0.069,88.2,1,3.52,3.72,4.67,3.64,0.1,0.336,0.667,0.108,0.404,0.045,0.373,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"STL",17,22,0.25,0.087,0,0.344,0.69,0.59,0.23,0.18,0,87.6,1.32,3.68,2.2,3.03,3.02,0.6,0.388,0.63,0.141,0.431,0.016,0.393,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"HOU",21,25.1,0.257,0.055,1.78,0.279,0.76,0.5,0.139,0.361,0.192,87.3,1.18,4.26,4.5,3.63,3.01,0,0.372,0.596,0.149,0.396,0.096,0.37,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"NYM",19,20.1,0.214,0.083,1.77,0.273,0.784,0.458,0.102,0.441,0.154,89.6,1.28,4.43,5.02,4.57,3.91,-0.1,0.296,0.536,0.076,0.353,0.102,0.424,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"ARI",20,22.2,0.286,0.133,3.18,0.188,0.96,0.321,0.25,0.429,0.333,92.9,1.32,4.76,7.17,4.33,3.79,-0.7,0.284,0.48,0.155,0.406,0.196,0.536,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"CIN",23,20.1,0.163,0.12,0,0.292,0.581,0.41,0.279,0.311,0,87.5,1.48,4.87,3.5,5.04,4.95,0.6,0.299,0.62,0.12,0.407,0.015,0.292,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"WSN",18,21.2,0.148,0.08,2.08,0.222,0.684,0.456,0.147,0.397,0.185,92.2,1.2,4.98,5.97,5.03,4.65,-0.3,0.286,0.591,0.102,0.517,0.176,0.5,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"KCR",18,19.2,0.244,0.089,1.83,0.357,0.795,0.407,0.22,0.373,0.182,89.3,1.63,5.03,4.83,4.03,3.62,-0.2,0.268,0.556,0.123,0.44,0.15,0.45,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"DET",18,21,0.188,0.094,1.29,0.317,0.714,0.538,0.154,0.308,0.15,88.7,1.52,5.14,5.06,4.77,4.12,-0.2,0.323,0.635,0.101,0.418,0.045,0.318,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"CHC",16,18.2,0.325,0.125,0.48,0.302,0.575,0.5,0.205,0.295,0.077,84.6,1.29,5.3,2.72,3.17,3.17,0.3,0.309,0.7,0.133,0.432,0.091,0.318,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"MIA",17,24.1,0.144,0.058,1.48,0.273,0.657,0.4,0.213,0.388,0.129,88.1,1.27,5.55,5.09,5.06,4.49,-0.1,0.323,0.606,0.09,0.416,0.086,0.37,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"SDP",17,19.2,0.299,0.057,2.29,0.388,0.75,0.453,0.151,0.396,0.238,87.1,1.47,5.95,4.93,3.39,2.67,-0.1,0.386,0.575,0.169,0.377,0.093,0.407,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"SFG",10,13.1,0.186,0.119,1.35,0.282,0.64,0.488,0.171,0.341,0.143,87.3,1.5,6.08,5.08,4.86,4.59,-0.1,0.264,0.559,0.09,0.411,0.098,0.439,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"COL",15,19.2,0.261,0.114,0.92,0.346,0.603,0.377,0.245,0.377,0.1,87.5,1.53,6.41,3.86,4.22,3.76,0.1,0.266,0.614,0.106,0.459,0.111,0.407,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"CHW",19,16.1,0.179,0.179,1.65,0.38,0.651,0.453,0.245,0.302,0.188,90.1,2.27,8.82,6.69,5.92,5.65,-0.4,0.305,0.536,0.122,0.374,0.094,0.434,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"PHI",21,19.1,0.204,0.163,2.33,0.357,0.571,0.377,0.213,0.41,0.2,91,2.12,8.84,7.13,5.9,5.18,-0.3,0.265,0.561,0.119,0.379,0.164,0.393,2023-04-05,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-06&enddate=2023-04-04"
"TEX",16,24.2,0.233,0.078,0,0.18,0.895,0.426,0.098,0.475,0,87.7,0.73,0.73,2.47,4.41,3.66,0.5,0.336,0.578,0.113,0.385,0.049,0.361,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
"MIL",18,20.1,0.127,0.089,0.44,0.183,0.914,0.525,0.18,0.295,0.056,84.1,0.93,1.33,4.04,4.86,4.73,0.2,0.276,0.62,0.065,0.364,0.033,0.295,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
"TBR",19,22,0.144,0.078,0.82,0.212,0.901,0.412,0.176,0.412,0.071,85,1.05,1.64,4.43,5.35,4.73,-0.1,0.335,0.611,0.108,0.431,0.059,0.294,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
"PIT",20,20.1,0.256,0.098,0.44,0.269,0.88,0.385,0.231,0.385,0.05,85.6,1.13,1.77,2.95,3.94,3.61,0.7,0.337,0.573,0.119,0.424,0.019,0.302,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
"NYY",19,23.2,0.304,0.049,0.38,0.333,0.878,0.574,0.213,0.213,0.077,87,1.1,1.9,2.4,2.75,2.22,0.4,0.362,0.598,0.148,0.413,0,0.295,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
"ATL",22,22.2,0.191,0.079,1.19,0.226,0.96,0.477,0.154,0.369,0.125,90.7,1.06,1.99,4.35,4.37,4.04,0.1,0.345,0.64,0.118,0.367,0.031,0.446,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
"TOR",21,20.2,0.235,0.094,0.44,0.296,0.82,0.481,0.222,0.296,0.063,91.3,1.21,2.61,3.35,3.99,3.66,0.2,0.296,0.624,0.143,0.354,0.036,0.436,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
"LAD",18,19,0.173,0.04,0.47,0.268,0.765,0.446,0.089,0.464,0.038,89,1,2.84,3.31,4.88,3.96,0.2,0.325,0.587,0.131,0.43,0.07,0.351,2023-04-06,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-07&enddate=2023-04-05"
